,centre_x,centre_y,radius,rotation_(degrees),deformation,blur,white_noise,holes,additive_noise_regression,multiplicative_noise_regression,ID_image,shape,color,background_color,pixel_resolution_x,pixel_resolution_y,regression_radius,regression_radius_noise,regression_centering,regression_centering_noise,shape_noisy,color_noisy,correct_class,noisy_class,regression_area,regression_area_noise
173,52.74077103490848,55.635477991301,11.548539685334164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_78",3,"(255, 55, 42)","(0, 0, 0)",128,128,11.548539685334164,11.548539685334164,6.266612965249344,6.266612965249344,3,"(255, 55, 42)",False,False,2.179,217.896
174,43.78485654461112,72.63425108424683,16.44106995357843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_79",3,"(255, 55, 42)","(0, 0, 0)",128,128,16.44106995357843,16.44106995357843,23.47205424149731,23.47205424149731,3,"(255, 55, 42)",False,False,4.041,404.053
175,55.32272310864026,53.47400709233892,12.190948216752608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_80",3,"(255, 55, 42)","(0, 0, 0)",128,128,12.190948216752608,12.19094821675261,6.356107816020283,6.356107816020283,3,"(255, 55, 42)",False,False,2.368,236.816
176,61.30766059572562,28.094103388686243,13.625612414859132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_81",3,"(255, 55, 42)","(0, 0, 0)",128,128,13.625612414859132,13.62561241485913,24.65221074252152,24.65221074252152,3,"(255, 55, 42)",False,False,2.734,273.438
177,25.19622554415025,45.27122431642383,17.155037230487366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_82",3,"(255, 55, 42)","(0, 0, 0)",128,128,17.155037230487366,17.155037230487366,25.25051577141041,25.25051577141041,3,"(255, 55, 42)",False,False,4.297,429.688
178,64.6466921447364,54.2658086170525,16.669090854366033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_83",3,"(255, 55, 42)","(0, 0, 0)",128,128,16.669090854366033,16.669090854366033,15.255252011684451,15.255252011684451,3,"(255, 55, 42)",False,False,4.041,404.053
179,48.70262524520558,74.65018610877472,15.234132463732193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_84",3,"(255, 55, 42)","(0, 0, 0)",128,128,15.234132463732193,15.234132463732193,24.684303847822164,24.684303847822164,3,"(255, 55, 42)",False,False,3.375,337.524
180,72.7816636545175,57.30869794206402,16.961528860435294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_85",3,"(255, 55, 42)","(0, 0, 0)",128,128,16.961528860435294,16.961528860435294,23.925326841568843,23.925326841568843,3,"(255, 55, 42)",False,False,4.297,429.688
181,34.68983433878691,65.53690781888564,15.53800062840568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_86",3,"(255, 55, 42)","(0, 0, 0)",128,128,15.53800062840568,15.53800062840568,21.812764087715664,21.812764087715664,3,"(255, 55, 42)",False,False,3.577,357.666
182,46.027738714071376,71.19101033320374,15.62801983871942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_87",3,"(255, 55, 42)","(0, 0, 0)",128,128,15.62801983871942,15.62801983871942,21.56009690761233,21.56009690761233,3,"(255, 55, 42)",False,False,3.577,357.666
183,25.50592394206328,60.702421299075226,13.634598915563108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_88",3,"(255, 55, 42)","(0, 0, 0)",128,128,13.634598915563108,13.634598915563108,26.730162431135504,26.730162431135504,3,"(255, 55, 42)",False,False,2.734,273.438
184,32.83671758528344,28.712771458244124,11.835902744894335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_89",3,"(255, 55, 42)","(0, 0, 0)",128,128,11.835902744894335,11.835902744894335,27.344549040645465,27.344549040645465,3,"(255, 55, 42)",False,False,2.179,217.896
185,59.13359569422351,57.20528272829695,9.246808832575852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_90",3,"(255, 55, 42)","(0, 0, 0)",128,128,9.246808832575852,9.246808832575852,11.633514924571704,11.633514924571704,3,"(255, 55, 42)",False,False,1.398,139.771
186,52.806542296725496,42.853710778308624,12.945162717235242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_91",3,"(255, 55, 42)","(0, 0, 0)",128,128,12.945162717235242,12.945162717235242,7.6776382633835745,7.6776382633835745,3,"(255, 55, 42)",False,False,2.734,273.438
187,39.7664287980001,57.05464770280888,9.221643667310005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_92",3,"(255, 55, 42)","(0, 0, 0)",128,128,9.221643667310005,9.221643667310005,12.429562894854682,12.429562894854682,3,"(255, 55, 42)",False,False,1.398,139.771
188,52.129041989032345,74.07519385977812,16.03745848214587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_93",3,"(255, 55, 42)","(0, 0, 0)",128,128,16.03745848214587,16.03745848214587,24.1691493267132,24.1691493267132,3,"(255, 55, 42)",False,False,4.041,404.053
189,29.315332418940432,26.087808686335524,17.059808508397488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_94",3,"(255, 55, 42)","(0, 0, 0)",128,128,17.059808508397488,17.059808508397488,31.617216296825177,31.617216296825177,3,"(255, 55, 42)",False,False,4.297,429.688
190,53.21962607487622,59.99591334912158,15.41986621269904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_0",5,"(255, 55, 42)","(0, 0, 0)",128,128,15.41986621269904,15.41986621269904,10.501632051503702,10.501632051503702,5,"(255, 55, 42)",False,False,6.268,626.831
191,68.8312342463227,62.91258853658338,12.9338715810564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_1",5,"(255, 55, 42)","(0, 0, 0)",128,128,12.9338715810564,12.9338715810564,22.83309716080981,22.83309716080981,5,"(255, 55, 42)",False,False,4.657,465.698
192,62.83250852132745,54.14987948695362,16.449016234588107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_2",5,"(255, 55, 42)","(0, 0, 0)",128,128,16.449016234588107,16.449016234588107,13.486837090518296,13.486837090518298,5,"(255, 55, 42)",False,False,6.921,692.139
193,42.98307585522623,25.166336216412155,15.040151175662569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_3",5,"(255, 55, 42)","(0, 0, 0)",128,128,15.040151175662569,15.040151175662569,25.80596987849501,25.805969878495013,5,"(255, 55, 42)",False,False,5.804,580.444
194,61.05964913196604,73.73757888149788,16.647160940931634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_4",5,"(255, 55, 42)","(0, 0, 0)",128,128,16.647160940931634,16.647160940931634,26.187563652954267,26.187563652954267,5,"(255, 55, 42)",False,False,6.921,692.139
195,73.95118521283084,47.35603813258449,11.925198096212243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_5",5,"(255, 55, 42)","(0, 0, 0)",128,128,11.925198096212243,11.925198096212243,24.09667627403568,24.09667627403568,5,"(255, 55, 42)",False,False,3.613,361.328
196,28.61616103302841,66.96964810380835,11.926853419036828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_6",5,"(255, 55, 42)","(0, 0, 0)",128,128,11.926853419036828,11.926853419036826,27.29903891591165,27.29903891591165,5,"(255, 55, 42)",False,False,3.613,361.328
197,48.60143808542453,57.9666300299668,10.961126563945683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_7",5,"(255, 55, 42)","(0, 0, 0)",128,128,10.961126563945683,10.961126563945683,8.088459028966508,8.088459028966508,5,"(255, 55, 42)",False,False,3.265,326.538
198,28.90139753935349,68.92484946356078,14.224245931307888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_8",5,"(255, 55, 42)","(0, 0, 0)",128,128,14.224245931307888,14.224245931307888,28.34256433371609,28.34256433371609,5,"(255, 55, 42)",False,False,5.206,520.63
199,61.18435198195521,39.3793780413919,10.987088777085283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_9",5,"(255, 55, 42)","(0, 0, 0)",128,128,10.987088777085283,10.987088777085283,15.423596858188882,15.423596858188882,5,"(255, 55, 42)",False,False,3.265,326.538
200,63.15764761609929,65.29892184866506,16.909163056972464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_10",5,"(255, 55, 42)","(0, 0, 0)",128,128,16.909163056972464,16.909163056972464,20.17871900099222,20.17871900099222,5,"(255, 55, 42)",False,False,7.581,758.057
201,57.8996649805691,63.80075809868725,17.215376279467918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_11",5,"(255, 55, 42)","(0, 0, 0)",128,128,17.215376279467918,17.215376279467918,15.901749303259418,15.901749303259418,5,"(255, 55, 42)",False,False,7.581,758.057
202,26.60860432048555,32.59669491098074,13.305793174666912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_12",5,"(255, 55, 42)","(0, 0, 0)",128,128,13.305793174666912,13.305793174666912,29.15531546488721,29.15531546488721,5,"(255, 55, 42)",False,False,4.657,465.698
203,62.71215486817881,60.87780183735643,17.948188561091218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_13",5,"(255, 55, 42)","(0, 0, 0)",128,128,17.948188561091218,17.948188561091218,16.730972900741815,16.730972900741815,5,"(255, 55, 42)",False,False,8.325,832.52
204,33.4968722356946,42.86852789156463,10.290363339213236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_14",5,"(255, 55, 42)","(0, 0, 0)",128,128,10.290363339213236,10.290363339213236,17.97807332386815,17.97807332386815,5,"(255, 55, 42)",False,False,2.826,282.593
205,29.235406895353364,47.23482501447299,15.97596756442565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_15",5,"(255, 55, 42)","(0, 0, 0)",128,128,15.97596756442565,15.97596756442565,20.947900121542563,20.94790012154256,5,"(255, 55, 42)",False,False,6.268,626.831
206,66.8351049917179,58.73409599881466,16.232464427911026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_16",5,"(255, 55, 42)","(0, 0, 0)",128,128,16.232464427911026,16.232464427911026,18.9658955232458,18.9658955232458,5,"(255, 55, 42)",False,False,6.921,692.139
207,46.30860607900368,32.85019210682213,12.919684933641516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_17",5,"(255, 55, 42)","(0, 0, 0)",128,128,12.919684933641516,12.919684933641514,17.542585324087057,17.542585324087057,5,"(255, 55, 42)",False,False,4.657,465.698
208,71.45846457684277,36.11875289783952,12.42989408570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_18",5,"(255, 55, 42)","(0, 0, 0)",128,128,12.42989408570072,12.42989408570072,25.5568918905812,25.5568918905812,5,"(255, 55, 42)",False,False,4.114,411.377
209,33.870213849679544,64.88688320652531,18.408588618955203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_19",5,"(255, 55, 42)","(0, 0, 0)",128,128,18.408588618955203,18.408588618955203,21.94969915191994,21.94969915191994,5,"(255, 55, 42)",False,False,9.045,904.541
210,69.17759529967125,44.871554961206144,16.20479179072183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_20",5,"(255, 55, 42)","(0, 0, 0)",128,128,16.20479179072183,16.20479179072183,19.85147626736869,19.85147626736869,5,"(255, 55, 42)",False,False,6.921,692.139
211,43.52131712578391,42.92789003262863,15.917321562317094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_21",5,"(255, 55, 42)","(0, 0, 0)",128,128,15.917321562317094,15.917321562317092,9.591041193491684,9.591041193491684,5,"(255, 55, 42)",False,False,6.268,626.831
212,57.10351269057479,52.01584379193032,14.033946565160647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_22",5,"(255, 55, 42)","(0, 0, 0)",128,128,14.033946565160647,14.033946565160647,7.384004248280269,7.384004248280268,5,"(255, 55, 42)",False,False,5.206,520.63
213,57.09121340242618,74.3373623314535,13.22852083707932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_23",5,"(255, 55, 42)","(0, 0, 0)",128,128,13.22852083707932,13.22852083707932,25.349408529020963,25.349408529020963,5,"(255, 55, 42)",False,False,4.657,465.698
214,63.24061851244382,30.08330865152132,14.71556682606638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_24",5,"(255, 55, 42)","(0, 0, 0)",128,128,14.71556682606638,14.71556682606638,23.91628258870169,23.91628258870169,5,"(255, 55, 42)",False,False,5.804,580.444
215,41.94717375872147,46.80035542655716,18.43780194062201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_25",5,"(255, 55, 42)","(0, 0, 0)",128,128,18.43780194062201,18.43780194062201,8.665202586701959,8.665202586701959,5,"(255, 55, 42)",False,False,9.045,904.541
216,68.60078101537513,61.73291870911246,14.024735825839716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_26",5,"(255, 55, 42)","(0, 0, 0)",128,128,14.024735825839716,14.024735825839716,21.992053924465107,21.992053924465107,5,"(255, 55, 42)",False,False,5.206,520.63
217,47.752845586201,27.9921951736038,10.183823938498705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_27",5,"(255, 55, 42)","(0, 0, 0)",128,128,10.183823938498705,10.183823938498705,22.1222326232278,22.122232623227795,5,"(255, 55, 42)",False,False,2.826,282.593
218,63.29049053095026,71.36467436097229,16.203571246697155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_28",5,"(255, 55, 42)","(0, 0, 0)",128,128,16.203571246697155,16.203571246697155,25.16120921386063,25.16120921386063,5,"(255, 55, 42)",False,False,6.921,692.139
219,33.55633900112856,53.24867175634196,15.737491144594246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_29",5,"(255, 55, 42)","(0, 0, 0)",128,128,15.737491144594246,15.737491144594246,16.76149919387462,16.76149919387462,5,"(255, 55, 42)",False,False,6.268,626.831
220,42.5816561800164,64.71498199894522,16.073751482060363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_30",5,"(255, 55, 42)","(0, 0, 0)",128,128,16.073751482060363,16.073751482060363,16.47915411241641,16.47915411241641,5,"(255, 55, 42)",False,False,6.921,692.139
221,71.09134650489139,31.290364853882057,19.10192879476456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_31",5,"(255, 55, 42)","(0, 0, 0)",128,128,19.10192879476456,19.10192879476456,28.19388842799528,28.19388842799528,5,"(255, 55, 42)",False,False,9.045,904.541
222,32.53179957866112,40.99578002196939,17.5505848572449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_32",5,"(255, 55, 42)","(0, 0, 0)",128,128,17.5505848572449,17.5505848572449,19.652328192171773,19.652328192171773,5,"(255, 55, 42)",False,False,7.581,758.057
223,55.801727308799975,54.03574971465208,15.60668095088661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_33",5,"(255, 55, 42)","(0, 0, 0)",128,128,15.60668095088661,15.60668095088661,7.067341475051973,7.067341475051973,5,"(255, 55, 42)",False,False,6.268,626.831
224,38.443411197553104,30.380186925962093,19.84224533595637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_34",5,"(255, 55, 42)","(0, 0, 0)",128,128,19.84224533595637,19.84224533595637,22.770415231370503,22.770415231370503,5,"(255, 55, 42)",False,False,9.656,965.576
225,74.60460674497115,71.57084243404734,15.284227377867206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_35",5,"(255, 55, 42)","(0, 0, 0)",128,128,15.284227377867206,15.284227377867206,32.72136788688971,32.72136788688971,5,"(255, 55, 42)",False,False,6.268,626.831
226,48.76931969330561,44.84738618420876,13.396596657161789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_36",5,"(255, 55, 42)","(0, 0, 0)",128,128,13.396596657161789,13.396596657161789,5.297546899459047,5.297546899459047,5,"(255, 55, 42)",False,False,4.657,465.698
227,27.812559325989305,68.87887325884006,13.0395307468246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_37",5,"(255, 55, 42)","(0, 0, 0)",128,128,13.0395307468246,13.0395307468246,29.13235965702213,29.13235965702213,5,"(255, 55, 42)",False,False,4.657,465.698
228,49.18930479003096,67.02107076777901,11.058358333817065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_38",5,"(255, 55, 42)","(0, 0, 0)",128,128,11.058358333817065,11.058358333817065,17.040366099506425,17.040366099506425,5,"(255, 55, 42)",False,False,3.265,326.538
229,51.19428210135125,31.57718557037912,14.88335836354204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_39",5,"(255, 55, 42)","(0, 0, 0)",128,128,14.88335836354204,14.88335836354204,18.4614842644316,18.4614842644316,5,"(255, 55, 42)",False,False,5.804,580.444
230,35.63216498622644,50.23383582648775,10.466611859232197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_40",5,"(255, 55, 42)","(0, 0, 0)",128,128,10.466611859232197,10.466611859232197,14.369737721223954,14.369737721223952,5,"(255, 55, 42)",False,False,2.826,282.593
231,34.97818132061763,28.067768970923456,13.303619071911893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_41",5,"(255, 55, 42)","(0, 0, 0)",128,128,13.303619071911893,13.303619071911893,26.583412014807823,26.583412014807823,5,"(255, 55, 42)",False,False,4.657,465.698
232,39.59651723546612,65.05678131770365,16.505713915165092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_42",5,"(255, 55, 42)","(0, 0, 0)",128,128,16.505713915165092,16.505713915165092,18.30134195301272,18.30134195301272,5,"(255, 55, 42)",False,False,6.921,692.139
233,27.75346195932986,28.9367112461706,14.943284230093614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_43",5,"(255, 55, 42)","(0, 0, 0)",128,128,14.943284230093614,14.943284230093614,30.636099424081056,30.636099424081056,5,"(255, 55, 42)",False,False,5.804,580.444
234,30.869842227464584,69.3114478211474,12.33150972224034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_44",5,"(255, 55, 42)","(0, 0, 0)",128,128,12.33150972224034,12.33150972224034,27.182622267746645,27.18262226774665,5,"(255, 55, 42)",False,False,4.114,411.377
235,66.56273274518342,36.32508964361949,15.780888331365528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_45",5,"(255, 55, 42)","(0, 0, 0)",128,128,15.780888331365528,15.780888331365526,21.478530891180945,21.478530891180945,5,"(255, 55, 42)",False,False,6.268,626.831
236,44.53860067698783,73.01157018663724,16.619090093396462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_46",5,"(255, 55, 42)","(0, 0, 0)",128,128,16.619090093396462,16.619090093396462,23.65077683755716,23.65077683755716,5,"(255, 55, 42)",False,False,6.921,692.139
237,49.796367371385365,38.46914387683338,12.438123263098516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_47",5,"(255, 55, 42)","(0, 0, 0)",128,128,12.438123263098516,12.438123263098516,11.532654038884791,11.532654038884791,5,"(255, 55, 42)",False,False,4.114,411.377
238,73.78869343065612,65.22127034715257,14.559520079316428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_48",5,"(255, 55, 42)","(0, 0, 0)",128,128,14.559520079316428,14.559520079316428,28.241618333920737,28.241618333920737,5,"(255, 55, 42)",False,False,5.804,580.444
239,50.37708099932237,64.00334240793016,12.210415504544748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_49",5,"(255, 55, 42)","(0, 0, 0)",128,128,12.210415504544748,12.210415504544748,14.008418492955771,14.008418492955771,5,"(255, 55, 42)",False,False,4.114,411.377
240,56.92465585170564,41.83029862909916,14.45210545558749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_50",5,"(255, 55, 42)","(0, 0, 0)",128,128,14.45210545558749,14.45210545558749,10.709569513022462,10.709569513022462,5,"(255, 55, 42)",False,False,5.206,520.63
241,51.53921057304986,63.854073522471765,15.826066998134014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_51",5,"(255, 55, 42)","(0, 0, 0)",128,128,15.826066998134014,15.826066998134014,13.939315706096972,13.939315706096972,5,"(255, 55, 42)",False,False,6.268,626.831
242,70.55402404089867,61.74168269073643,18.68915630327688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_52",5,"(255, 55, 42)","(0, 0, 0)",128,128,18.68915630327688,18.68915630327688,23.67139659343698,23.67139659343698,5,"(255, 55, 42)",False,False,9.045,904.541
243,28.39833529094571,60.73020776280181,12.183236553999423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_53",5,"(255, 55, 42)","(0, 0, 0)",128,128,12.183236553999423,12.183236553999423,24.119893798176097,24.1198937981761,5,"(255, 55, 42)",False,False,4.114,411.377
244,33.48133899036072,30.58550737572635,14.369597422310122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_54",5,"(255, 55, 42)","(0, 0, 0)",128,128,14.369597422310122,14.369597422310122,25.490953011006727,25.490953011006727,5,"(255, 55, 42)",False,False,5.206,520.63
245,49.75437348296219,47.42308307925346,11.60002586670062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_55",5,"(255, 55, 42)","(0, 0, 0)",128,128,11.60002586670062,11.60002586670062,2.588596763171499,2.588596763171499,5,"(255, 55, 42)",False,False,3.613,361.328
246,68.79340251288451,65.60798795687757,17.421180681784865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_56",5,"(255, 55, 42)","(0, 0, 0)",128,128,17.421180681784865,17.421180681784865,24.42951628815701,24.42951628815701,5,"(255, 55, 42)",False,False,7.581,758.057
247,29.997355364594124,60.279332737577775,14.838605473432354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_57",5,"(255, 55, 42)","(0, 0, 0)",128,128,14.838605473432354,14.838605473432354,22.48934134073672,22.48934134073672,5,"(255, 55, 42)",False,False,5.804,580.444
248,74.13875898676542,29.42015016186563,16.819154260071347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_58",5,"(255, 55, 42)","(0, 0, 0)",128,128,16.819154260071347,16.819154260071347,31.72081185564625,31.720811855646254,5,"(255, 55, 42)",False,False,7.581,758.057
249,74.07175550776785,34.067384128201695,13.008191571427291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_59",5,"(255, 55, 42)","(0, 0, 0)",128,128,13.008191571427291,13.008191571427297,28.86689560281865,28.866895602818648,5,"(255, 55, 42)",False,False,4.657,465.698
250,56.24439100575414,43.229680309043175,15.712523144568443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_60",5,"(255, 55, 42)","(0, 0, 0)",128,128,15.712523144568443,15.712523144568443,9.21030117588458,9.21030117588458,5,"(255, 55, 42)",False,False,6.268,626.831
251,46.83526051116724,35.55267625304626,16.401493785782293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_61",5,"(255, 55, 42)","(0, 0, 0)",128,128,16.401493785782293,16.401493785782293,14.789886391770256,14.789886391770256,5,"(255, 55, 42)",False,False,6.921,692.139
252,26.40745947975901,30.49771708445287,13.754889125797364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_62",5,"(255, 55, 42)","(0, 0, 0)",128,128,13.754889125797364,13.754889125797366,30.609590116779653,30.609590116779653,5,"(255, 55, 42)",False,False,5.206,520.63
253,40.23675117041211,55.34877592521259,16.148206877184478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_63",5,"(255, 55, 42)","(0, 0, 0)",128,128,16.148206877184478,16.148206877184478,11.13240457433088,11.13240457433088,5,"(255, 55, 42)",False,False,6.921,692.139
254,37.90151979139039,38.49330986235694,9.703977722107505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_64",5,"(255, 55, 42)","(0, 0, 0)",128,128,9.703977722107505,9.703977722107505,16.696620654547154,16.696620654547154,5,"(255, 55, 42)",False,False,2.429,242.92
255,47.3120481431305,68.50036685958926,13.396594497690256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_65",5,"(255, 55, 42)","(0, 0, 0)",128,128,13.396594497690256,13.396594497690256,18.69461577899468,18.69461577899468,5,"(255, 55, 42)",False,False,4.657,465.698
256,64.22274524530215,61.81467074660875,11.96040652402798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_66",5,"(255, 55, 42)","(0, 0, 0)",128,128,11.96040652402798,11.96040652402798,18.48980603369157,18.48980603369157,5,"(255, 55, 42)",False,False,3.613,361.328
257,64.88331988972772,31.69544529849777,14.875636322542896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_67",5,"(255, 55, 42)","(0, 0, 0)",128,128,14.875636322542896,14.875636322542896,23.591734437303504,23.591734437303504,5,"(255, 55, 42)",False,False,5.804,580.444
258,39.95544433030104,64.34706189205897,17.816635821863184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_68",5,"(255, 55, 42)","(0, 0, 0)",128,128,17.816635821863184,17.816635821863184,17.51374555988103,17.51374555988103,5,"(255, 55, 42)",False,False,8.325,832.52
259,38.52359458416782,42.94560769793448,20.69985563968149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_69",5,"(255, 55, 42)","(0, 0, 0)",128,128,20.69985563968149,20.69985563968149,13.47116669112158,13.47116669112158,5,"(255, 55, 42)",False,False,10.431,1043.091
260,52.19929430490456,32.39226205257067,17.023536837508367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_5_(255, 55, 42)_70",5,"(255, 55, 42)","(0, 0, 0)",128,128,17.023536837508367,17.023536837508367,17.744557787246443,17.744557787246443,5,"(255, 55, 42)",False,False,7.581,758.057
